Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.DeviceInfo.X_CT-COM_UPNP,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.DeviceSummary,false,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.DownloadDiagnostics,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.IPPingDiagnostics,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.11,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.12,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.13,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.136,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.138,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.138.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.138.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.138.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.138.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.138.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.138.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.138.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.139,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.139.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.139.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.139.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.139.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.139.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.139.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.139.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.140,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.140.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.140.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.140.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.140.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.140.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.140.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.140.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.141,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.141.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.141.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.141.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.141.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.141.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.141.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.141.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.142,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.142.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.142.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.142.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.142.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.142.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.142.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.142.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.143,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.143.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.143.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.143.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.143.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.143.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.143.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.143.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.144,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.144.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.144.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.144.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.144.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.144.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.144.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.144.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.145,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.145.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.145.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.145.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.145.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.145.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.145.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.145.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.146,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.146.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.146.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.146.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.146.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.146.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.146.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"",,,,,,
